text,label
"From:Mr.Philip Jones. 
(Executive Manager) 
Private Tel/Fax: 234-1-7598296 
Private E-mail: philjones1@uboot.com 

Dear Sir, 

I am Mr. Philip jones, an official with one of the APEX 
banks in Nigeria.My colleagues and I have an urgent 
and very confidential 
business proposal for you. On the 6th of June 1998 an 
American miner, Mr. Travis Myers ran an account with 
us and his present balance is valued at 
US$28,500,000.00 (Twenty-Eight Million, Five Hundred 
Thousand United States Dollars Only) in my Bank. We 
sent a routine notification to his forwarding address 
but got no reply. After a month, we 
sent a reminder and finally, we discovered from his 
employers that he died from an automobile accident. On 
further investigation, we found out from his account 
file that he never made a will and all attempts to 
trace his next of kin was fruitless, as he had none. 
We therefore made further investigations and 
discovered that Mr. Travis Myers did not declare any 
next of kin or relations in all his official documents 
in the bank files. This sum of $28,500,000.00 is still 
lying in the bank and the principal sum and interest 
is being rolled over at the end of every year. As it 
is now, no one will ever come forward to claim this 
money. According to the Nigeria law, at the expiration 
of 5 (five) years, the money will revert to the 
ownership of the Government if unclaimed. 

Consequently, my proposal is that I would like you 
to stand in as the next of kin of Mr. Travis Myers. 
This is simple; all we need is some of your details so 
that the Attorney will prepare the necessary documents 
and affidavits which would put you in place as Mr. 
Myers's next of kin. We shall also employ the services 
of an accredited Attorney for the drafting and 
notarisation of the WILL and to obtain the necessary 
documents and letters of probate/administration in 
your favour for the transfer. The money would be 
shared in the ration of 75% for us and 25% for you. 

There is no risk at all as the paperwork for this 
transaction will be done by the Attorney and my 
position as a manager guarantees the successful 
execution of this transaction. If you are interested, 
please reply immediately via email. 

Please observe utmost confidentiality and be rest 
assured that this transaction would be most profitable 
for us. I shall still require your assistance to 
invest my own share in your country just incase you 
can help, otherwise we'll take our share . 

Awaiting your urgent reply, 

Mr.Philip Jones.",1
"Relax and have fun with poker, blackjack, roulette, progressive video slots at your own leisure from your couch. Our safe, secure games will get you smiling when you start seeing dollars pouring in. We're serious about fun. When YOU WIN, we win!


We Work You WIN


We Pay! You Play! 

 http://casinojackpotsdeals.com /",1
"MANAGING DIRECTOR
KRUNG THAI BANK PLC
35 SUKHUMVIT ROAD,
BANGKOK 10110 THAILAND




Dear Friend,



I am Mr. Aphisak Tantiworawong , Managing Director Krung Thai Bank Plc,
Thailand and a Korean by Nationality. I am contacting you with respect to
a portfolio amounting to $42,520,000 USD (Thirty Five Million, Five
Hundred and Twenty Thousand United States Dollar)  deposited by a
switzerland Merchant named Mr. Horst Schlegel.




On the 4th of August 2003  Mr.Horst Schlegel deposited $42,520,000.00 USD
(Forty Two illion, Five Hundred and Twenty Thousand United States Dollar)
under our portfolio management department for three years and the deposit 
matured on the 3rd of August 2006 with over 136%  growth which  amounted
to a total of $58,099,200.00 USD (Fifty Eight Million  and Ninety Nine 
thousand Two United States  Dollar).Mr. Horst Schlegel, has since passed
away  without stating his next of kin because he never got  married nor
had
any childred during his existence and he was an orphan, this funds has
since matured and the roll-over on the funds has also expired.This sum of
$58,099,200.00 USD (Fifty Eight Million and Ninety Nine Thousand Two
United States  Dollar) is still  in my possession in my Bank lifeless and
unnoticed because there will never be a claim on the funds and all
material and immaterial  documents and certificates relating to the funds
are also in my
possession.





At the expiration of three years, such funds will revert to the ownership
of the Government for financing military operations, such as purchasing of
 arms and ammunitions for the military which is  in-line with the Asian
Tradition/Law.In order to avert this negative development, I will like to
seek for your permission as a foreigner to stand as the next of kin to Mr.
Horst Schlegel so that the fruits of this old man's labor will not
be use for financing weapons which will further enhance the courses of war
in the world in general.The money will be paid into your account for us to
share in the ratio of 60% for me and 35% for you  and the balance of 5%
for  will be responsible for the  major /trivial expenses incurred in the
course of   the  transaction. There is no risk involved in this project as
my position in my bank and with the aid of my personal lawyer all
documents
will be provided to make you the legal beneficiary and the  legality of
this project  will correspond with local and international laws of
inheritance.




If you are interested, please reply immediately.Upon your response, I
shall then provide you with further information's and modalities that will
 help you understand the transaction.




You should observe utmost confidentiality, and  be rest assured that this
project would be most profitable for  both parties because I shall 
require your assistance  to invest my share in your country.




Awaiting your urgent reply.



Thanks and regards.


Mr. Aphisak Tantiworawong",1
"Hello,

I want to solicit your attention to recieve money on my behalf.
When you reply this message,i will send you the full details and more
information about myself and the funds.My personal email
is:mr.mou_xinsheng@yahoo.com.hk
Thank you

Mou Xinsheng",1
"CONFIDENTIAL=2FCOOPERATION

IT IS MY GREAT PLEASURE IN WRITING YOU THIS LETTER ON BEHALF OF MY COLLEAGUES AND MYSELF=2E

YOUR PARTICULARS WERE GIVEN TO ME BY A MEMBER OF THE NIGERIAN EXPORT PROMOTION COUNCIL =28NEPC=29 WHO WAS AT THE FEDERAL GOVERNMENT DELEGATION TO YOUR COUNTRY DURING A TRADE EXHIBITION=2E I HAVE DECIDED TO SEEK A CONFIDENTIAL COOPERATION WITH YOU IN THE EXECUTION OF THE DEAL DESCRIBED HERE FOR THE BENEFIT OF ALL PARTIES INVOLVED AND HOPE THAT YOU WILL KEEP IT AS TOP SECRET BECAUSE OF THE NATURE OF THE BUSINESS AND THE PERSONALITIES INVOLVED=2E

WITHIN THE MINISTRY OF POWER AND STEEL WHERE I WORK AS A DIRECTOR PROJECT IMPLEMENTATION AND WITH THE COOPERATION OF FOUR OTHER TOP OFFICIALS=2C WE HAVE IN OUR POSSESSION AS OVERDUE PAYMENT BILLS TOTALLING $45=2C000 000=3A00m USD =28FORTY FIVE MILLION UNITED STATE DOLLARS=29 WHICH WE WANT TO TRANSFER ABROAD WITH THE ASSISTANCE AND COOPERATION OF A TRUSTED FOREIGN FIRM OR INDIVIDUAL WHO WILL RECEIVE THE SAID FUND ON OUR BEHALF INTO ANY ACCOUNT PROVIDED TO RECEIVE SUCH FUNDS=2E WE ARE HANDICAPPED IN THIS DEAL BECAUSE THE CIVIL SERVICE CODE OF CONDUCT DOES NOT ALLOW PUBLIC SERVANTS LIKE US TO OPERATE OFFSHORE ACCOUNT=2C HENCE YOUR IMPORTANCE IN THE WHOLE TRANSACTION=2E

THE SAID AMOUNT WHICH WE HAVE GOTTEN APPROVAL TO REMIT BY TELEGRAPHIC TRANSFER =28T=2ET=2E=29 TO FOREIGN BANK ACCOUNT YOU WILL PROVIDE BY FILING IN AN APPLICATION THROUGH MY MINISTRY FOR THE TRANSFER OF RIGHT AND PRIVILEGES TO YOU=2E

SINCE THE PRESENT NEW CIVILIAN GOVERNMENT OF MY COUNTRY IS DETERMINED TO PAY EVERY FOREIGN CONTRACTOR ALL DEBTS OWED SO AS TO MAINTAIN GOOD RELATIONSHIP WITH FOREIGN GOVERNMENT AND NON-GOVERNMENT FINANCIAL AGENCIES=2C WE HAVE DECIDED TO INCLUDE OUR BILL FOR APPROVALS WITH THE COOPERATION OF SOME OFFICIALS FROM ALL THE GOVERNMENT MINISTRY WHICH WILL BE INVOLVED IN THE PAYMENT PROCESS=2E WE ARE SEEKING YOUR ASSISTANCE IN PROVIDING A VITAL ACCOUNT INTO WHICH WE CAN REMIT THIS MONEY BY ACTING AS OUR MAIN PARTNER AND TRUSTEE OR ACTING AS THE ORIGINAL CONTRACTOR=2E THIS WE CAN DO BY SWAPPING OF ACCOUNT AND CHANGING OF BENEFICIARY AND OTHER FORMS OF DOCUMENTATION UPON APPLICATION FOR CLAIM TO REFLECT THE PAYMENT AND APPROVALS TO BE SECURED ON BEHALF OF YOU=2E 

I HAVE THE AUTHORITY OF MY PARTNERS INVOLVED TO PROPOSE THAT=2C SHOULD YOU BE WILLING TO ASSIST US IN THE TRANSACTION=2C YOUR SHARE OF THE SUM WILL BE 30% OF THE TOTAL SUM=2C 60% FOR US AND 10% FOR TAXATION AND MISCELLANEOUS EXPENSES=2E

THE BUSINESS IS 100% SAFE ON YOUR PART=2C BUT YOU HAVE TO KEEP IT CONFIDENTIAL=2E DO NOT INFORM YOUR BANKER YET UNLESS INSTRUCTED BY US=2E ALSO=2C YOUR AREA OF SPECIALIZATION IS NOT A HIDERANCE TO THE SUCCESSFUL EXECUTION OF THIS TRANSACTION=2E I HAVE REPOSED MY CONFIDENCE IN YOU AND HOPE THAT YOU WILL NOT DISAPPOINT ME=2E PLEASE SEND REPLY TO ME TO INDICATE YOUR WILLINGNESS IN ASSISTING US SO THAT I WILL DIRECT YOU ON WHAT NEXT TO DO=2EINCLUDE YOUR DIRECT TELEPHONE AND FAX NUMBERS IF YOU ARE RESPONDING=2E


THANKS FOR YOUR ANTICIPATED ASSISTANCE=2E


YOURS SINCERELY=2C

PATRICK  MOHAMMED=2E",1
"ATTN=3A=2C

I am Godwin Ekpontu Sangana=2C Esq=2E=2C A personal attorney to MR=2FMRS
MILLER=2C an expartriate formally with my country's branch of Agip
Oil Company=28NAOC=29=2C here in Lagos=2E On April 21=2C 1999 my client=2C
Mr&MRS=2E MILLER died in a fatal automobile accident=2E Ever since=2C I
have made several frantic and extensive enquiries to locate any
of my late client's relatives which=2C to this time=2C has proved
unsuccessful=2E After these unfruitful attempts=2C however=2C I decided
to trace his relatives via the internet=2EThis=2C of course=2C explains
this correspondence to you=2E I contacted you to assist in
repartriating the money left behind by my deceased client before
it gets confiscated or declared unserviceable as repeatedly
threatened by the bank where this deposit of a large amount of
money was lodged=2E For purposes of security=2C I cannot disclose the
amount until I am sure of your commitment to collaborate with me=2E

Recently=2C the bank issued me a notice to provide the next-of-kin
or have the account confiscated=2E Since I have been unsuccesfull
in locating the the relatives for over 3 years of endless effort=2C
I seek your consent to present you as the next-of-kin of the
deceased=2C Mr=2Fmrs Miller=2E  So that the proceeds of this venture
can be remitted to your nominated account for you and I=2E  In the
event that you agree to render this assistance=2C I propose a
sharing formula of 65% for me and 30% for you=2Cwhile 5% will be
for all expenses and inheritance tax=2C as may be required by your
government=2E 

I am certain that all necessary legal documents that will be used
to back up our inheritance claims and secure approvals are
readily accessible with little or no difficulty=2E All I require is
your honest cooperation to see the deal through=2E I guarantee that
this will be executed under a legitimate atmosphere that will
protect you from any breach of the law=2E  Please contact me by
email  and also send your phone and fax number for further
discussions=2E  God bless=2E 


Yours Faithfully=2C 
Godwin Sangana =28Esq=29=2E",1
"Dear Sir=2FMadam=2C

I am writting this letter out of a genuine desperation to find a reliable partner in the unfolding transaction=2EI have been unjustly treated by my partner in a transaction so=2CI seek your help=2C attention and genuine co-operation to our mutual benefit and 
i believe that you will not let down the trust and confidence i am about to repose on you=2E

I am MR=2EFRED OBI=2Cfrom NIGERIA and for the past ten years=2CI have been working in a public Relations firm that pays me about 100 hundred dollars each month=2E On the 30th of june=2Cour company made a very big financial breakthrough when we made contact with ALHAJI DAN MUSA=2E We began to supply him his cow vaccine named LIM KXT COW VACCINE=2E ALHAJI DAN MUSA is THE PRESIDENT OF =28WICDEL GROUP COMPANY =29He is a millionaire farmer with CATTLE FARMS in all part of AFRICA =2C and a new one located at ABIDJAN COTE D'VOIRE=2E


Moreover=2C he is the greatest supplier of cattle beef and other dairy products to the whole of West Africa=2EHE had informed us about the huge amount of money he spends on the purchase of a particular but very important cattle medicine=2E Precisely=2C he buys U
S$5=2C000 per carton=2E He asked if our organisation can source for a cheaper supplier=2E

We did market research and discovered that we can buy these vaccine in Europe for US$2=2C000 per carton=2E We moved a proposal to WICDEL GROUP COMPANY=2C to supply him at US$4=2C800 per carton which they accepted=2E As these supplies progressed and our company is 
doing fine=2CI requested to my boss for an increase in our salary=2Ehe was so upset that he sacked me without benefits and ten years of dedicated workmanship=2E

I was so desperate that I went to the WICDEL GROUP COMPANY farms and infomed ALHAJI DAN MUSA that I have a foriegn contact that will be willing to supply him this same products at US$4=2C400=2E Per carton=2E ALHAJI DAN MUSA in turn confided to me that he is about to place order for one thousand cartons following a suspected outbreak of disease in his farms=2EI asured ALHAJI DAN MUSA that my foreing contact will be in the position to manufacture and supply to him=2Cinfact I convinced him that my former boss usually buy from my foriegn contact and that is why he sales to him at a higher price=2E HOWEVER=2CI INFORMED ALHAJI DAN MUSA THAT HE WILL HAVE TO PAY CASH IN ADVANCE BEFORE MY FORIEGN CONTACT WILL SUPPLY TO HIM=2E For the moment he has stopped all contact with my boss=2E

Please consider on how to handle this profitable project and kindly contact me immediately through my private e-mail=3A fredobi=40indiatimes=2Ecom 

for more details and negotiations as regards my commission=2EHowever=2CI will insist that my commission will be 20% of the total profit=2E

Note =3A We will buy one thousand carton at US$2=2C000=2C000=2E We sell to them at US$4=2C400=2C000 Dollars=2C our client pays cash before lifting of the goods=2E =28They must not know our purchase point in =28Europe=29=2E


Thanks and God bless you=2E

Mr=2EFRED OBI
Tel=3A 234-80-332 96219
Fax=3A 234-1-7592758",1
"Hi Gabrielle, > The description of the bug: >  Each + EVERY TIME I login to my account: < aquagabe >, I am Besieged by > SPAM MAIL (A large # are of crude, sexual nature which I find VERY OFFENSIVE).     I have been 'Literally' Over-run by SPAM MAIL for Many Years in this account.    Nothing and it seems NOBODY @ VCN's > Squirrelmail has taken the time to help me, Resolve this.     I ended up coming in and opening two other accounts - just so I could Email my friends (whom I 'want' to hear from, without having to deal with all this > hassel), and the other was for Correspondence School Work Studies. -Now > that One is also being besieged by SPAM MAIL.     --Can't Anything Be Done > About This? > --Can I Close This Account Completely and ReFresh or ReOpen it ANEW??? I'm sorry, but you got the wrong address to complain about spam. This is a list for the developers and user who use this program you are using to read your mail (called Squirrelmail). About your problem you have to ask your mail provider, I guess the company may be called VCN. Greetings Roland. ---- Roland Fritz",0
"On 2/7/08, Nancy Graziano  wrote:
> Good Evening,
>
> I have tried setting the Mail Domain parameter

Please be more specific.

> to our family's domain name
> (my husband and I are the only ones accessing mail through our own SM 1.4.13
> installation),
> and when I try to login without using our Domain extension, I get an
> ""Unknown User or Password Incorrect"" error. However, if I include our Domain
> extension, I can login
> without a problem.

See the Login Manager plugin.

> Here are the specifics of my ISP/installation:
>
>
> SM 1.4.13, manual installation
> Installed Plugins: address_add-2.1-1.4.0, calendar_file_backend-1.0-2.0,
> shared_calendars-2.0.1-1.4.0, twc_weather-1.3p3b-RC2
> PHP v4.4.4
> Web Server: Apache 1.3.37 (Unix)
> IMAP Server: IMAP c-Client Version 2004 [not sure if this is what you need,
> but it is all I could find...]
> SMTP Server: Cannot locate
> OS: Linux 2.6.9-55.0.2.ELsmp
> Browsers tried: Firefox (v2.0.0.12),  IE7 (v7.0.5730.11), IE6
> (v6.0.2900.2180.xpsp2_gdr.070227-2254) I tried a search
> online at SourceForge going back a couple months (before the announcement of
> SM1.4.13) but didn't find anything. Any suggestions?
>
> Thanks in advance.
> Nancy",0
Yo lub urS zr ou mmb rc pf eForM tr oreWo vz m tp en C awo L lh IC pjr K HE qpl RE!!!,1
"Engr.Makalele Johnson.
Pretoria
South Africa.


FOR YOUR KIND ATTENTION. 

It is my great pleasure to write you this letter on behalf of
my colleagues. I got your information from a personal search in the
internet business index. I have decided to seek a confidential 
co-operationwith you in execution of a deal hereunder for the benefit of
all 
parties, and hopeyou will keep it confidential because of the nature of
this business.
Within the Ministry of Energy and Mineral Resources where I work
as a Director of Project Implementation, and with co-operation
of four other top officials, we have in our possession, an overdue
payment in US funds. The said funds represent certain percentage
of the contract value executed on behalf of my Ministry by a
foreign contracting firm, which we the officials over-invoiced
to the amount of US$25,500,000.00 (Twenty-Five Million Five Hundred
Thousand United States Dollars). Though the actual contract cost
has been paid to the original contractor, leaving the excess balance 
unclaimed. 

Since the present elected Government is determined to pay foreign
contractors all debts owed, so as to maintain good relations
with foreign governments and non-governmental financial agencies.
As a result we included ours bills for approvals with the co-operation
of some officials at the Department of Finance and the Reserve
Bank of South Africa (RBSA). We are seeking your assistance as
the beneficiary of the unclaimed funds, since we are not allowed
to operate a foreign account. 

I have the authority of my colleagues involved to propose that,
should you be willing to assist us in this transaction your share
as compensation will be 25% while my colleagues and I receive 70%, and
the balance of 5% for taxes and miscellaneous expenses incurred.
It does not matter whether or not your company does contract
projects of the nature described here. The assumption is that
your company won the major contract and subcontracted it to other
companies. More often than not, big trading companies and firms
of unrelated fields wins major contracts and subcontract to more
specialized firms for execution. 

I have reposed my confidence in you and hope that you will not
disappoint me. Endeavor to contact me immediately through my
 e-mail address above,to indicate whether or not you are interested in this
deal. If
you are not, it will enable me scout for another foreign partner
to carry out this deal.I want to assure you that my partners
and myself are in a position to make the payment of this claim
possible provided you can give us a very strong assurance and
guarantee that our share will be secured.It is important that
you treat this matter with utmost confidentiality as any form
of exposure will negatively affect us since we are still in active
Government Service. 

Also your area of specialization is not a hindrance to the successful
execution of this transaction.I have reposed my confidence in
you and hope that you will not disappoint us. 

Kindly notify me for further details, upon your acceptance
of this proposal. 

Regards, 

Engr.Makalele Johnson


================================================== 
Single?  Not for long.  Find your dream lover at 

http://www.wheresinglesmeet.com/default.asp?ref=2000",1
"Library of Congress Classification Weekly List 31, 2008 [ http://classificationweb.net/approved/0831.html ]

List of new or revised Library of Congress Classification numbers and captions approved by the Cataloging Policy and Support Office weekly editorial meeting on July 30, 2008

________________________________________________________________________

Update your subscriptions, modify your password or e-mail address, or stop subscriptions at any time on your Subscriber Preferences Page [ https://service.govdelivery.com/service/user.html?code=USLOC ]. You will need to use your e-mail address to log in. If you have questions or problems with the subscription service, please contact support@govdelivery.com. 

This service is provided to you at no charge by Library of Congress. Visit us on the web at http://www.loc.gov/index.html. 

GovDelivery, Inc. sending on behalf of Library of Congress . 101 Independence Ave, SE . Washington DC 20540 . 202-707-5000",0
"MR.TAMBO MOWETE(B.Sc/M.Sc).
DIRECTOR OF PROJECT IMPLEMENTATION.
SOUTH AFRICA MINING & NAT.RESOURCES.
E-MAIL:ta_mete@tiscali.co.uk


I am MR.TAMBO MOWETE a native of Cape Town in South Africa and Director of Project Implementation with the SouthAfrica Department of Mining & Natural Resources.I apologize using this medium to reach you for a transaction/business of this magnitude but this is due to Confidentiality and prompt access reposed on this medium.Be informed that a member of the South Africa Export Promotion Council(SEPC)who was on the Government delegation to your country during a trade exhibition gave your enviable particulars to me.I have decided to seek a confidential co-operation with you in the execution of the deal described Hereunder for the benefit of all parties and hope you will keep
it as a top secret because of the nature of this
transaction.

Within the Department of Mining & Natural Resources where I work as Director and with the cooperation of four other top officials,we have in our possession as overdue payment bills totaling Eight Million Five Hundred Thousand United States Dollars($8.5M)which we want to transfer abroad with the assistance and
cooperation of a foreign company /individual to
receive the said fund on our behalf or a reliable
foreign non-company account to receive such funds.More so we are handicapped in the circumstances as the South Africa Civil Service Code of Conduct does not allow us to operate offshore account hence your importance in the whole transaction.

This amount $8.5million represents the balance of the total contract value executed on behalf of my Department by a foreign contracting firm which we the officials over invoiced deliberately.Though the actual contract cost have been paid to the original contractor leaving the balance in the tune of the said amount which we have in principles gotten approval to remit by Key tested Telegraphic Transfer to any foreign bank account you will provide by filing in an application through the Ministry of Justice here in South Africa for the transfer of rights and privileges of the former contractor to you.

I have the authority of my partners involved to
propose that should you be willing to assist us in the transaction,Your share will be 25% of $8.5million,70% for us and 5% for taxation and miscellaneous expenses.The business itself is 100% safe on your part provided you treat it with utmost secrecy and confidentiality,Also your area of specialization is not a hindrance to the successful execution of this transaction.I have reposed my confidence in you and hope that you will not disappoint me,Endeavor to contact me immediately through my email address to confirm if you are interested in this deal.

If you are not it will enable me scout for another foreign partner to carry out this deal.I want to assure you that my partners and myself are in a position to make the payment of this claim possible provided you can give us a very strong assurance and guarantee that our share will be secured and please remember to treat this matter very confidential because we will not comprehend with any form of exposure as we are still in active Government Service.

Once again remember that time is of great essence in this transaction,Positive response should be accompanied with your most private telephone and fax numbers so I can reach you immediately with more informations.

Yours Truly,
MR.TAMBO MOWETE.",1
